time,transactions,batch_throughput_TPS,avg_tx_duration_ms
3379, 100, 21.09, 47.43
3383, 100, 21.50, 46.58
3388, 100, 21.92, 45.64
3392, 100, 27.47, 36.46
3395, 100, 26.80, 37.34
3399, 100, 26.10, 38.30
3403, 100, 27.32, 36.63
3407, 100, 26.66, 37.54
3410, 100, 26.66, 37.58
3414, 100, 26.45, 37.85
3418, 100, 26.80, 37.38
3422, 100, 27.10, 36.95
3426, 100, 25.12, 39.86
3429, 100, 26.31, 38.06
3433, 100, 26.04, 38.48
3437, 100, 26.17, 38.22
3441, 100, 26.66, 37.55
3445, 100, 27.24, 36.78
3448, 100, 26.17, 38.22
3452, 100, 27.02, 37.07
3456, 100, 27.17, 36.82
3460, 100, 26.31, 38.06
3463, 100, 26.88, 37.26
3467, 100, 26.52, 37.77
3471, 100, 27.10, 36.94
3475, 100, 26.66, 37.52
3478, 100, 27.02, 37.08
3482, 100, 26.73, 37.48
3486, 100, 26.88, 37.23
3490, 100, 26.95, 37.18
3493, 100, 26.38, 37.96
3498, 100, 21.45, 46.65
3503, 100, 21.64, 46.26
3507, 100, 21.18, 47.25
3512, 100, 24.21, 41.37
3515, 100, 26.52, 37.75
3519, 100, 26.52, 37.75
3523, 100, 26.95, 37.19
3527, 100, 26.38, 37.98
3530, 100, 27.02, 37.06
3534, 100, 26.80, 37.37
3538, 100, 26.52, 37.78
3542, 100, 26.80, 37.33
3545, 100, 26.95, 37.11
3549, 100, 26.52, 37.71
3553, 100, 26.66, 37.59
3557, 100, 27.32, 36.64
3560, 100, 27.17, 36.88
3564, 100, 26.80, 37.37
3568, 100, 26.95, 37.13
3571, 100, 27.02, 37.08
3575, 100, 27.10, 36.93
3579, 100, 27.17, 36.89
3583, 100, 26.80, 37.38
3586, 100, 26.80, 37.36
3590, 100, 26.38, 37.92
3594, 100, 26.52, 37.70
3598, 100, 26.88, 37.28
3601, 100, 26.24, 38.13
3605, 100, 26.38, 37.90
3609, 100, 27.17, 36.85
3613, 100, 26.38, 37.94
3617, 100, 24.39, 41.05
3621, 100, 21.92, 45.62
3626, 100, 21.32, 46.93
3631, 100, 21.45, 46.66
3635, 100, 25.18, 39.74
3638, 100, 26.95, 37.10
3642, 100, 26.31, 38.04
3646, 100, 27.32, 36.65
3650, 100, 27.24, 36.76
3653, 100, 26.59, 37.63
3657, 100, 26.88, 37.20
3661, 100, 27.32, 36.66
3665, 100, 26.04, 38.42
3668, 100, 27.02, 37.05
3672, 100, 26.95, 37.16
3676, 100, 26.45, 37.86
3680, 100, 27.17, 36.87
3683, 100, 26.73, 37.47
3687, 100, 26.59, 37.61
3691, 100, 26.88, 37.21
3695, 100, 26.88, 37.28
3698, 100, 26.80, 37.36
3702, 100, 26.45, 37.80
3706, 100, 26.88, 37.25
3710, 100, 26.59, 37.69
3713, 100, 26.88, 37.23
3717, 100, 26.88, 37.25
3721, 100, 27.32, 36.66
3724, 100, 26.66, 37.58
3728, 100, 27.24, 36.79
3732, 100, 27.32, 36.67
3736, 100, 27.02, 37.08
3740, 100, 24.57, 40.78
3744, 100, 21.73, 46.03
3749, 100, 21.92, 45.67
3753, 100, 21.50, 46.52
3757, 100, 25.64, 39.05
3761, 100, 26.80, 37.34
3765, 100, 26.52, 37.77
3769, 100, 26.52, 37.75
3772, 100, 27.32, 36.68
3776, 100, 26.04, 38.47
3780, 100, 26.59, 37.61
3784, 100, 27.02, 37.06
3787, 100, 26.73, 37.44
3791, 100, 26.80, 37.37
3795, 100, 26.80, 37.34
3799, 100, 26.24, 38.15
3802, 100, 26.95, 37.15
3806, 100, 26.73, 37.44
3810, 100, 26.66, 37.56
Total transactions: 100000
Total duration: 3810 seconds
Average throughput: 26.24 TPS
CPU usage difference: 17.8%
Memory usage difference: -9 MB
