time,transactions,batch_throughput_TPS,avg_tx_duration_ms
4171, 100, 30.67, 32.69
4175, 100, 28.01, 35.72
4178, 100, 28.32, 35.37
4182, 100, 30.03, 33.34
4185, 100, 29.85, 33.59
4188, 100, 30.58, 32.77
4192, 100, 29.41, 34.02
4195, 100, 30.03, 33.39
4198, 100, 30.67, 32.60
4202, 100, 30.95, 32.36
4205, 100, 30.30, 33.01
4208, 100, 30.39, 32.97
4212, 100, 30.12, 33.24
4215, 100, 30.86, 32.42
4218, 100, 30.12, 33.21
4222, 100, 29.85, 33.50
4225, 100, 30.67, 32.67
4228, 100, 30.12, 33.28
4231, 100, 29.85, 33.56
4235, 100, 31.05, 32.25
4238, 100, 30.76, 32.57
4241, 100, 30.48, 32.85
4245, 100, 30.48, 32.81
4248, 100, 30.48, 32.81
4251, 100, 30.86, 32.43
4255, 100, 26.04, 38.46
4258, 100, 30.58, 32.74
4261, 100, 31.15, 32.18
4265, 100, 30.39, 32.92
4268, 100, 29.49, 33.93
4271, 100, 31.15, 32.10
4275, 100, 30.67, 32.66
4278, 100, 30.67, 32.67
4281, 100, 30.30, 33.02
4284, 100, 30.58, 32.76
4288, 100, 30.03, 33.30
4291, 100, 30.86, 32.47
4294, 100, 29.41, 34.06
4298, 100, 30.39, 32.92
4301, 100, 30.95, 32.30
4304, 100, 30.86, 32.43
4308, 100, 30.39, 32.97
4311, 100, 30.21, 33.13
4314, 100, 30.58, 32.73
4317, 100, 30.48, 32.86
4321, 100, 30.76, 32.54
4324, 100, 30.67, 32.68
4327, 100, 29.76, 33.64
4331, 100, 30.67, 32.62
4334, 100, 31.25, 32.06
4337, 100, 30.39, 32.95
4340, 100, 30.58, 32.75
4344, 100, 30.86, 32.45
4347, 100, 30.03, 33.35
4350, 100, 31.05, 32.22
4354, 100, 30.58, 32.72
4357, 100, 30.67, 32.67
4360, 100, 29.32, 34.11
4364, 100, 27.32, 36.68
4367, 100, 29.32, 34.13
4371, 100, 30.76, 32.55
4374, 100, 30.48, 32.85
4377, 100, 30.76, 32.55
4380, 100, 31.05, 32.24
4384, 100, 30.12, 33.21
4387, 100, 29.58, 33.80
4390, 100, 30.95, 32.33
4394, 100, 30.30, 33.05
4397, 100, 31.15, 32.17
4400, 100, 30.67, 32.68
4403, 100, 30.67, 32.61
4407, 100, 30.76, 32.51
4410, 100, 30.48, 32.85
4413, 100, 30.39, 32.95
4417, 100, 30.67, 32.64
4420, 100, 30.58, 32.78
4423, 100, 30.48, 32.82
4426, 100, 31.05, 32.20
4430, 100, 30.12, 33.23
4433, 100, 30.58, 32.73
4436, 100, 30.67, 32.67
4439, 100, 30.76, 32.55
4443, 100, 30.95, 32.36
4446, 100, 30.39, 32.90
4449, 100, 30.95, 32.37
4453, 100, 29.49, 33.91
4456, 100, 30.95, 32.31
4459, 100, 30.76, 32.58
4462, 100, 30.48, 32.88
4466, 100, 30.76, 32.57
4469, 100, 31.25, 32.04
4472, 100, 30.12, 33.24
4476, 100, 30.12, 33.21
4479, 100, 31.25, 32.06
4482, 100, 30.21, 33.17
4485, 100, 31.44, 31.84
4488, 100, 31.15, 32.12
4492, 100, 30.39, 32.96
4495, 100, 31.05, 32.25
4498, 100, 30.48, 32.88
4502, 100, 30.03, 33.38
4505, 100, 31.44, 31.87
4508, 100, 30.95, 32.36
4511, 100, 31.05, 32.29
4515, 100, 30.76, 32.51
4518, 100, 30.12, 33.24
4521, 100, 30.48, 32.81
4524, 100, 31.44, 31.81
4528, 100, 29.67, 33.77
4531, 100, 30.76, 32.57
4534, 100, 31.05, 32.22
4538, 100, 30.12, 33.26
4541, 100, 31.15, 32.11
4544, 100, 30.95, 32.37
4547, 100, 30.12, 33.27
4551, 100, 31.64, 31.63
4554, 100, 30.39, 32.92
4557, 100, 30.03, 33.33
4560, 100, 30.95, 32.38
4564, 100, 30.39, 32.91
4567, 100, 30.76, 32.50
4570, 100, 30.48, 32.81
4574, 100, 30.76, 32.52
4577, 100, 31.64, 31.69
4580, 100, 31.34, 31.92
4583, 100, 30.03, 33.31
4587, 100, 30.76, 32.57
4590, 100, 30.67, 32.60
4593, 100, 30.58, 32.73
4596, 100, 31.84, 31.45
4599, 100, 30.95, 32.33
4603, 100, 30.76, 32.54
4606, 100, 31.44, 31.82
4609, 100, 31.25, 32.01
4612, 100, 30.03, 33.39
4616, 100, 31.15, 32.17
4619, 100, 31.44, 31.81
4622, 100, 31.15, 32.12
4625, 100, 31.05, 32.28
4629, 100, 30.95, 32.39
4632, 100, 30.86, 32.42
4635, 100, 30.76, 32.58
4638, 100, 30.95, 32.39
4642, 100, 30.39, 32.91
4645, 100, 30.39, 32.98
4648, 100, 30.76, 32.57
4651, 100, 31.25, 32.03
4655, 100, 30.67, 32.61
4658, 100, 30.86, 32.45
4661, 100, 31.44, 31.87
4664, 100, 32.05, 31.29
4668, 100, 30.30, 33.07
4671, 100, 30.76, 32.53
4674, 100, 30.12, 33.23
4677, 100, 30.30, 33.02
4681, 100, 31.54, 31.77
4684, 100, 31.44, 31.89
4687, 100, 30.48, 32.85
4690, 100, 31.15, 32.11
4693, 100, 31.74, 31.54
4697, 100, 30.58, 32.73
4700, 100, 30.76, 32.59
4703, 100, 30.48, 32.80
4735, 100, 3.17, 314.55
