time,transactions,batch_throughput_TPS,avg_tx_duration_ms
5267, 100, 16.89, 59.26
5273, 100, 17.27, 57.94
5279, 100, 17.09, 58.53
5285, 100, 17.33, 57.77
5291, 100, 16.94, 59.09
5299, 100, 12.75, 78.49
5307, 100, 12.21, 81.98
5314, 100, 13.53, 73.92
5322, 100, 12.90, 77.55
5328, 100, 16.55, 60.46
5334, 100, 17.48, 57.26
5339, 100, 17.92, 55.84
5345, 100, 16.66, 60.04
5351, 100, 16.97, 58.95
5357, 100, 17.18, 58.25
5363, 100, 17.73, 56.47
5369, 100, 17.06, 58.60
5375, 100, 17.27, 57.98
5380, 100, 17.06, 58.61
5386, 100, 17.33, 57.76
5392, 100, 17.18, 58.27
5398, 100, 17.51, 57.18
5404, 100, 17.03, 58.70
5410, 100, 16.94, 59.00
5415, 100, 17.69, 56.56
5421, 100, 16.75, 59.71
5427, 100, 17.18, 58.22
5433, 100, 17.54, 57.08
5439, 100, 17.18, 58.28
5444, 100, 17.15, 58.37
5450, 100, 17.36, 57.61
5456, 100, 17.03, 58.78
5462, 100, 16.86, 59.36
5468, 100, 17.06, 58.61
5474, 100, 17.30, 57.87
5479, 100, 17.33, 57.78
5485, 100, 17.33, 57.79
5491, 100, 17.12, 58.45
5497, 100, 17.57, 56.98
5502, 100, 17.66, 56.62
5508, 100, 17.15, 58.37
5514, 100, 17.06, 58.67
5520, 100, 17.06, 58.62
5526, 100, 17.73, 56.48
5532, 100, 15.50, 64.57
5538, 100, 17.27, 57.91
5544, 100, 17.69, 56.54
5549, 100, 17.69, 56.59
5555, 100, 17.21, 58.11
5561, 100, 17.06, 58.62
5567, 100, 16.94, 59.07
5573, 100, 17.21, 58.13
5579, 100, 17.09, 58.55
5584, 100, 17.27, 57.96
5590, 100, 16.86, 59.34
5596, 100, 17.27, 57.94
5602, 100, 16.77, 59.69
5608, 100, 17.42, 57.47
5614, 100, 17.42, 57.44
5620, 100, 17.09, 58.51
5625, 100, 17.18, 58.29
5631, 100, 17.18, 58.21
5637, 100, 17.42, 57.48
5643, 100, 17.33, 57.76
5649, 100, 16.89, 59.23
5655, 100, 17.27, 57.92
5660, 100, 17.06, 58.67
5666, 100, 17.24, 58.07
5672, 100, 16.80, 59.57
5678, 100, 17.54, 57.04
5684, 100, 17.66, 56.66
5689, 100, 17.12, 58.40
5695, 100, 17.18, 58.24
5701, 100, 16.97, 58.97
5707, 100, 17.21, 58.16
5713, 100, 16.83, 59.46
5719, 100, 17.79, 56.29
5724, 100, 17.30, 57.82
5730, 100, 16.94, 59.07
5736, 100, 17.42, 57.42
5742, 100, 17.12, 58.42
5748, 100, 16.97, 58.94
5754, 100, 17.48, 57.24
5759, 100, 17.21, 58.17
5765, 100, 17.42, 57.48
5771, 100, 17.69, 56.59
5777, 100, 17.39, 57.59
5783, 100, 16.86, 59.30
5788, 100, 17.27, 57.98
5794, 100, 17.69, 56.59
5800, 100, 17.30, 57.86
5806, 100, 17.33, 57.77
5811, 100, 17.51, 57.12
5817, 100, 16.83, 59.47
5823, 100, 17.18, 58.26
5829, 100, 17.21, 58.15
5835, 100, 17.36, 57.60
5841, 100, 16.66, 60.08
5846, 100, 17.30, 57.85
5852, 100, 16.89, 59.28
5858, 100, 16.89, 59.27
5864, 100, 17.54, 57.09
5870, 100, 17.42, 57.42
5876, 100, 17.12, 58.46
5882, 100, 17.33, 57.76
5887, 100, 17.21, 58.16
5893, 100, 17.21, 58.17
5899, 100, 17.21, 58.18
5905, 100, 17.15, 58.36
5911, 100, 17.15, 58.37
5917, 100, 17.12, 58.43
5922, 100, 17.09, 58.55
5928, 100, 16.75, 59.72
5934, 100, 17.30, 57.80
5940, 100, 16.97, 58.96
5946, 100, 17.45, 57.30
5952, 100, 17.12, 58.40
5958, 100, 17.21, 58.12
5963, 100, 16.80, 59.53
Total transactions: 100000
Total duration: 5963 seconds
Average throughput: 16.77 TPS
CPU usage difference: -5.9%
Memory usage difference: 45 MB
