time,transactions,batch_throughput_TPS,avg_tx_duration_ms
3203, 100, 28.32, 35.35
3206, 100, 27.77, 36.00
3210, 100, 28.32, 35.38
3213, 100, 28.01, 35.75
3217, 100, 28.49, 35.15
3221, 100, 27.70, 36.10
3224, 100, 28.49, 35.13
3228, 100, 28.08, 35.65
3231, 100, 28.32, 35.32
3235, 100, 28.32, 35.32
3238, 100, 28.57, 35.09
3242, 100, 28.32, 35.32
3245, 100, 28.40, 35.27
3249, 100, 28.49, 35.19
3252, 100, 28.32, 35.39
3256, 100, 28.32, 35.31
3259, 100, 28.08, 35.67
3263, 100, 27.62, 36.20
3267, 100, 28.40, 35.24
3270, 100, 28.40, 35.22
3274, 100, 27.85, 35.90
3277, 100, 28.49, 35.16
3281, 100, 28.16, 35.52
3284, 100, 28.40, 35.27
3288, 100, 28.08, 35.61
3291, 100, 28.57, 35.01
3295, 100, 27.93, 35.87
3299, 100, 28.57, 35.08
3302, 100, 27.85, 35.95
3306, 100, 25.06, 39.93
3310, 100, 24.57, 40.70
3314, 100, 28.32, 35.39
3317, 100, 27.77, 36.05
3321, 100, 28.08, 35.66
3325, 100, 28.01, 35.78
3328, 100, 28.40, 35.26
3332, 100, 27.93, 35.81
3335, 100, 28.16, 35.51
3339, 100, 27.70, 36.10
3342, 100, 28.57, 35.06
3346, 100, 28.24, 35.43
3349, 100, 28.08, 35.67
3353, 100, 28.16, 35.59
3357, 100, 28.08, 35.65
3360, 100, 28.57, 35.07
3364, 100, 28.01, 35.70
3367, 100, 28.16, 35.52
3371, 100, 28.08, 35.61
3374, 100, 27.93, 35.85
3378, 100, 28.40, 35.26
3382, 100, 28.16, 35.57
3385, 100, 27.85, 35.92
3389, 100, 28.01, 35.74
3392, 100, 27.62, 36.20
3396, 100, 28.57, 35.05
3399, 100, 28.24, 35.46
3403, 100, 28.49, 35.15
3406, 100, 28.24, 35.41
3410, 100, 28.40, 35.26
3414, 100, 28.24, 35.45
3418, 100, 23.47, 42.61
3422, 100, 25.77, 38.83
3425, 100, 27.85, 35.93
3429, 100, 27.93, 35.85
3432, 100, 28.24, 35.42
3436, 100, 27.93, 35.88
3440, 100, 28.16, 35.52
3443, 100, 28.24, 35.48
3447, 100, 28.16, 35.54
3450, 100, 28.40, 35.24
3454, 100, 27.47, 36.46
3457, 100, 28.24, 35.43
3461, 100, 28.16, 35.57
3465, 100, 27.85, 35.96
3468, 100, 28.49, 35.11
3472, 100, 28.08, 35.63
3475, 100, 28.49, 35.12
3479, 100, 28.16, 35.57
3482, 100, 28.01, 35.79
3486, 100, 28.40, 35.27
3489, 100, 28.24, 35.40
3493, 100, 28.32, 35.31
3497, 100, 28.16, 35.56
3500, 100, 28.08, 35.66
3504, 100, 27.85, 35.95
3507, 100, 28.32, 35.37
3511, 100, 27.85, 35.95
3514, 100, 28.08, 35.65
3518, 100, 28.16, 35.53
3522, 100, 28.08, 35.61
3525, 100, 28.32, 35.33
3529, 100, 23.64, 42.37
3533, 100, 25.51, 39.29
3537, 100, 28.08, 35.65
3540, 100, 28.08, 35.67
3544, 100, 28.24, 35.45
3548, 100, 27.85, 35.94
3551, 100, 28.08, 35.61
3555, 100, 28.24, 35.44
3558, 100, 28.01, 35.75
3562, 100, 28.01, 35.79
3565, 100, 27.93, 35.86
3569, 100, 28.16, 35.51
3573, 100, 27.93, 35.88
3576, 100, 28.65, 34.98
3580, 100, 28.08, 35.61
3583, 100, 28.01, 35.78
3587, 100, 28.24, 35.46
3590, 100, 28.49, 35.11
3594, 100, 27.93, 35.83
3597, 100, 28.01, 35.79
3601, 100, 28.40, 35.28
Total transactions: 100000
Total duration: 3601 seconds
Average throughput: 27.77 TPS
CPU usage difference: -2.3%
Memory usage difference: 46 MB
