time,transactions,batch_throughput_TPS,avg_tx_duration_ms
3459, 100, 26.04, 38.42
3462, 100, 26.45, 37.89
3466, 100, 26.10, 38.33
3470, 100, 25.97, 38.55
3474, 100, 26.80, 37.37
3478, 100, 26.52, 37.79
3481, 100, 26.73, 37.40
3485, 100, 25.90, 38.64
3489, 100, 26.88, 37.26
3493, 100, 26.52, 37.79
3497, 100, 26.38, 37.95
3500, 100, 26.24, 38.10
3504, 100, 26.52, 37.71
3508, 100, 26.31, 38.08
3512, 100, 27.02, 37.00
3516, 100, 26.24, 38.10
3519, 100, 26.95, 37.16
3523, 100, 26.10, 38.38
3527, 100, 26.04, 38.45
3531, 100, 26.04, 38.47
3535, 100, 26.10, 38.38
3538, 100, 26.52, 37.76
3542, 100, 26.38, 37.93
3546, 100, 26.45, 37.85
3550, 100, 26.80, 37.39
3554, 100, 25.57, 39.11
3558, 100, 22.77, 43.96
3563, 100, 21.14, 47.35
3568, 100, 21.27, 47.00
3572, 100, 24.21, 41.33
3576, 100, 25.83, 38.78
3579, 100, 26.38, 37.97
3583, 100, 26.45, 37.81
3587, 100, 26.59, 37.64
3591, 100, 26.10, 38.31
3595, 100, 25.90, 38.69
3598, 100, 26.04, 38.43
3603, 100, 24.81, 40.37
3607, 100, 25.06, 39.94
3610, 100, 25.51, 39.21
3614, 100, 25.18, 39.70
3618, 100, 26.24, 38.18
3622, 100, 25.97, 38.58
3626, 100, 25.90, 38.63
3630, 100, 25.97, 38.52
3634, 100, 25.31, 39.59
3638, 100, 24.57, 40.75
3642, 100, 25.57, 39.10
3646, 100, 25.06, 39.98
3650, 100, 25.51, 39.26
3654, 100, 25.77, 38.83
3658, 100, 25.44, 39.38
3661, 100, 25.90, 38.61
3665, 100, 25.06, 39.92
3669, 100, 25.44, 39.35
3673, 100, 26.10, 38.32
3678, 100, 22.42, 44.61
3682, 100, 21.27, 47.07
3687, 100, 20.96, 47.77
3692, 100, 22.72, 44.01
3695, 100, 25.90, 38.68
3699, 100, 25.77, 38.88
3703, 100, 25.31, 39.56
3707, 100, 25.51, 39.29
3711, 100, 25.64, 39.04
3716, 100, 22.12, 45.29
3719, 100, 26.73, 37.43
3723, 100, 25.51, 39.27
3727, 100, 25.64, 39.04
3731, 100, 26.17, 38.21
3735, 100, 25.64, 39.04
3739, 100, 26.59, 37.67
3743, 100, 25.44, 39.35
3747, 100, 24.81, 40.30
3751, 100, 25.25, 39.67
3755, 100, 25.18, 39.76
3759, 100, 25.70, 38.91
3763, 100, 25.44, 39.32
3766, 100, 25.83, 38.71
3770, 100, 25.70, 38.99
3774, 100, 25.51, 39.25
3778, 100, 25.77, 38.80
3782, 100, 26.17, 38.29
3786, 100, 25.83, 38.73
3790, 100, 25.77, 38.81
3794, 100, 25.70, 38.96
3798, 100, 22.57, 44.36
3803, 100, 21.69, 46.14
3807, 100, 21.18, 47.29
3812, 100, 24.09, 41.55
3816, 100, 25.83, 38.73
3819, 100, 25.97, 38.54
3823, 100, 26.10, 38.33
3827, 100, 25.77, 38.82
3831, 100, 25.25, 39.64
3835, 100, 26.04, 38.40
3839, 100, 25.57, 39.10
3843, 100, 26.80, 37.34
3846, 100, 25.90, 38.68
3850, 100, 26.45, 37.89
3854, 100, 25.64, 39.09
3858, 100, 25.90, 38.67
3862, 100, 26.31, 38.01
3866, 100, 26.66, 37.55
3870, 100, 25.64, 39.01
3873, 100, 25.70, 38.90
3877, 100, 26.45, 37.82
3881, 100, 26.04, 38.41
3885, 100, 26.24, 38.17
3889, 100, 26.80, 37.34
3893, 100, 25.12, 39.87
3896, 100, 26.73, 37.41
3900, 100, 26.45, 37.87
Total transactions: 100000
Total duration: 3900 seconds
Average throughput: 25.64 TPS
CPU usage difference: 14.3%
Memory usage difference: -941 MB
