time,transactions,batch_throughput_TPS,avg_tx_duration_ms
2851, 100, 32.05, 31.21
2854, 100, 31.74, 31.58
2858, 100, 31.84, 31.44
2861, 100, 31.84, 31.44
2864, 100, 31.64, 31.62
2867, 100, 31.84, 31.48
2870, 100, 31.74, 31.50
2873, 100, 31.54, 31.72
2877, 100, 31.94, 31.33
2880, 100, 31.54, 31.74
2883, 100, 31.64, 31.61
2886, 100, 31.25, 32.02
2889, 100, 31.44, 31.88
2892, 100, 31.44, 31.84
2896, 100, 29.85, 33.59
2899, 100, 27.62, 36.25
2903, 100, 29.67, 33.74
2906, 100, 31.74, 31.53
2909, 100, 31.94, 31.32
2912, 100, 31.74, 31.59
2915, 100, 32.05, 31.21
2919, 100, 31.54, 31.78
2922, 100, 31.84, 31.46
2925, 100, 31.25, 32.08
2928, 100, 31.44, 31.89
2931, 100, 31.84, 31.43
2934, 100, 31.64, 31.60
2938, 100, 31.64, 31.64
2941, 100, 31.44, 31.85
2944, 100, 31.44, 31.82
2947, 100, 31.54, 31.79
2950, 100, 30.76, 32.56
2954, 100, 31.74, 31.57
2957, 100, 31.15, 32.13
2960, 100, 31.54, 31.77
2963, 100, 31.74, 31.53
2966, 100, 31.34, 31.96
2970, 100, 31.84, 31.44
2973, 100, 32.25, 31.03
2976, 100, 31.64, 31.67
2979, 100, 31.54, 31.70
2982, 100, 32.05, 31.29
2985, 100, 31.84, 31.45
2988, 100, 31.64, 31.62
2992, 100, 31.64, 31.66
2995, 100, 31.84, 31.43
2998, 100, 31.64, 31.68
3001, 100, 31.74, 31.51
3004, 100, 31.74, 31.51
3007, 100, 31.54, 31.71
3011, 100, 31.54, 31.73
3014, 100, 31.54, 31.71
3017, 100, 31.74, 31.53
3020, 100, 31.84, 31.42
3023, 100, 32.36, 30.95
3058, 100, 2.89, 345.73
3061, 100, 31.84, 31.47
3064, 100, 31.94, 31.32
3067, 100, 31.54, 31.70
3070, 100, 31.64, 31.69
3074, 100, 30.67, 32.68
3077, 100, 30.76, 32.50
3080, 100, 31.15, 32.10
3083, 100, 31.94, 31.37
3086, 100, 32.25, 31.07
3090, 100, 31.74, 31.59
3093, 100, 31.74, 31.52
3096, 100, 32.05, 31.21
3099, 100, 32.05, 31.20
3102, 100, 31.64, 31.64
3105, 100, 31.84, 31.47
3108, 100, 32.15, 31.16
3112, 100, 31.44, 31.86
3115, 100, 32.25, 31.03
3118, 100, 31.64, 31.63
3121, 100, 31.74, 31.56
3124, 100, 32.05, 31.27
3127, 100, 32.05, 31.29
3131, 100, 31.44, 31.85
3134, 100, 31.84, 31.40
3137, 100, 32.46, 30.87
3140, 100, 31.74, 31.50
3143, 100, 31.94, 31.33
3146, 100, 32.05, 31.26
3149, 100, 31.84, 31.41
3152, 100, 32.36, 30.91
3156, 100, 31.64, 31.61
3159, 100, 31.94, 31.35
3162, 100, 31.94, 31.36
3165, 100, 31.84, 31.40
3168, 100, 31.54, 31.79
3171, 100, 32.25, 31.01
3175, 100, 31.74, 31.58
3178, 100, 31.15, 32.16
3181, 100, 31.34, 31.90
3184, 100, 32.05, 31.24
3187, 100, 31.44, 31.88
3190, 100, 31.84, 31.43
3194, 100, 32.25, 31.04
3197, 100, 31.64, 31.67
3200, 100, 31.44, 31.88
3203, 100, 31.94, 31.39
3238, 100, 2.88, 347.26
3241, 100, 31.74, 31.54
3244, 100, 32.05, 31.28
3247, 100, 32.15, 31.12
3250, 100, 32.46, 30.82
3253, 100, 32.67, 30.69
3256, 100, 32.25, 31.04
3298, 100, 2.42, 413.03
Total transactions: 100000
Total duration: 3298 seconds
Average throughput: 30.32 TPS
CPU usage difference: 26.3%
Memory usage difference: 321 MB
